product_code,product_name,ingredient
649104980,듀오텔미정40/5밀리그램_(1정),rosuvastatin
649105010,듀오텔미정80/5밀리그램_(1정),telmisartan
649105120,크레칸데정10/8밀리그램_(1정),candesartan cilexetil
649105140,아토티브정10/10밀리그램_(1정),ezetimibe
649105140,아토티브정10/10밀리그램_(1정),atorvastatin
649105170,아토티브정10/20밀리그램_(1정),ezetimibe
649105180,아토티브정10/40밀리그램_(1정),atorvastatin
649105220,리넬토정10밀리그램(리바록사반)_(10mg/1정),rivaroxaban
649105230,리넬토정15밀리그램(리바록사반)_(15mg/1정),rivaroxaban
649105240,리넬토정20밀리그램(리바록사반)_(20mg/1정),rivaroxaban
649105330,엑스아토르정5/80/10밀리그램_(1정),valsartan
649105330,엑스아토르정5/80/10밀리그램_(1정),amlodipine
649105340,엑스아토르정5/160/10밀리그램_(1정),atorvastatin
649105340,엑스아토르정5/160/10밀리그램_(1정),amlodipine
649105360,엑스크레스바정5/80/5밀리그램_(1정),amlodipine
649105370,엑스크레스바정5/80/10밀리그램_(1정),valsartan
649105450,다낼리아엠서방정20/1000밀리그램_(1정),teneligliptin
649105450,다낼리아엠서방정20/1000밀리그램_(1정),metformin
649105460,다낼리아엠서방정10/750밀리그램_(1정),metformin
649105470,다낼리아엠서방정10/500밀리그램_(1정),teneligliptin
649105470,다낼리아엠서방정10/500밀리그램_(1정),metformin
649105520,나누메트엑스알서방정50/500밀리그램_(1정),sitagliptin
649105530,나누메트엑스알서방정50/1000밀리그램_(1정),sitagliptin
649105540,나누메트엑스알서방정100/1000밀리그램_(1정),sitagliptin
649105590,아토코마연질캡슐5/1000밀리그램_(1캡슐),atorvastatin
649105690,나누메트정50/500밀리그램_(1정),sitagliptin
649105700,나누메트정50/850밀리그램_(1정),metformin
649105700,나누메트정50/850밀리그램_(1정),sitagliptin
649105710,나누메트정50/1000밀리그램_(1정),sitagliptin
649105710,나누메트정50/1000밀리그램_(1정),metformin
649105770,"다야브스메트정50/500밀리그램(빌다글립틴, 메트포르민염산염)_(1정)",metformin
649105770,"다야브스메트정50/500밀리그램(빌다글립틴, 메트포르민염산염)_(1정)",vildagliptin
649105780,"다야브스메트정50/850밀리그램(빌다글립틴, 메트포르민염산염)_(1정)",vildagliptin
649105780,"다야브스메트정50/850밀리그램(빌다글립틴, 메트포르민염산염)_(1정)",metformin
649105790,"다야브스메트정50/1000밀리그램(빌다글립틴, 메트포르민염산염)_(1정)",vildagliptin
649106070,"듀오텔미플러스정80/5/10밀리그램(텔미사르탄,암로디핀,로수바스타틴)_(1정)",amlodipine
644500300,맥스마빌장용정_(1정),sodium alendronate
649106170,디알파연질캡슐1.0마이크로그램(알파칼시돌)_(1㎍/1캡슐),alfacalcidol
649401280,심바로정(심바스타틴)_(20mg/1정),simvastatin
643201271,헤라신건조시럽250밀리그람/5밀리리터(클래리트로마이신)_(3.5g/70mL),clarithromycin
649404510,글리피론엠정2/500밀리그램_(1정),metformin
649404510,글리피론엠정2/500밀리그램_(1정),glimepiride
649404880,아로반정20밀리그램(아토르바스타틴칼슘삼수화물)_(21.7mg/1정),atorvastatin
649405510,크레바젯정10/10밀리그램_(1정),rosuvastatin
649405530,크레바젯정10/5밀리그램_(1정),rosuvastatin
649405580,알트젯정10/10밀리그램_(1정),atorvastatin
649405580,알트젯정10/10밀리그램_(1정),ezetimibe
649501400,아졸락정0.25밀리그람(알프라졸람)_(0.25mg/1정),alprazolam
649501420,아졸락정0.5밀리그람(알프라졸람)_(0.5mg/1정),alprazolam
649506230,유니피토정10밀리그램(아토르바스타틴칼슘)_(10.36mg/1정),atorvastatin
649506790,유니심바정5밀리그램(심바스타틴)_(5mg/1정),simvastatin
649508030,텔로타틴정40/5/10밀리그램_(1정),amlodipine
649508090,토바젯정10/10밀리그램_(1정),ezetimibe
649508090,토바젯정10/10밀리그램_(1정),atorvastatin
649508380,디엠타틴정(피타바스타틴칼슘)_(2mg/1정),pitavastatin
643502740,타리무스캡슐1밀리그램(타크로리무스수화물)_(1.02mg/1캡슐),tacrolimus
649508700,지에케이정5밀리그램(토파시티닙)_(5mg/1정),tofacitinib
649600920,리피테롤정(아토르바스타틴칼슘삼수화물)_(10.85mg/1정),atorvastatin
649601420,심바스테롤정20밀리그람(심바스타틴)_(20mg/1정),simvastatin
649605210,글리밀엠정2/500mg_(1정),glimepiride
649605210,글리밀엠정2/500mg_(1정),metformin
649606020,리피듀엣정10/20밀리그램_(1정),atorvastatin
655501341,녹사필현탁액(포사코나졸(미분화))_(4.2g/105mL),posaconazole
649606050,리록사반정15밀리그램(리바록사반)_(15mg/1정),rivaroxaban
649606190,시타글리듀오엑스알서방정50/500밀리그램_(1정),sitagliptin
649606190,시타글리듀오엑스알서방정50/500밀리그램_(1정),metformin
649606200,시타글리듀오엑스알서방정50/1000밀리그램_(1정),metformin
649606200,시타글리듀오엑스알서방정50/1000밀리그램_(1정),sitagliptin
649606210,시타글리듀오엑스알서방정100/1000밀리그램_(1정),metformin
649606210,시타글리듀오엑스알서방정100/1000밀리그램_(1정),sitagliptin
649606370,"리피듀엣정10/10밀리그램(에제티미브, 아토르바스타틴칼슘삼수화물)_(1정)",atorvastatin
644000290,로미록신정(록시트로마이신)_(0.15g/1정),roxithromycin
670300400,록시틸정150밀리그램(록시트로마이신)_(0.15g/1정),roxithromycin
655403620,일성클래리트로마이신정250mg_(0.25g/1정),clarithromycin
649702270,로수바신정20mg(로수바스타틴칼슘)_(20.8mg/1정),rosuvastatin
649703020,시타엔메트엑스알서방정50/500밀리그램_(1정),metformin
649703020,시타엔메트엑스알서방정50/500밀리그램_(1정),sitagliptin
649703030,시타엔메트엑스알서방정50/1000밀리그램_(1정),metformin
649703040,시타엔메트엑스알서방정100/1000밀리그램_(1정),metformin
649703040,시타엔메트엑스알서방정100/1000밀리그램_(1정),sitagliptin
649703150,아토엘젯정10/10밀리그램_(1정),ezetimibe
649703160,아토엘젯정10/20밀리그램_(1정),atorvastatin
649703160,아토엘젯정10/20밀리그램_(1정),ezetimibe
649703170,아토엘젯정10/40밀리그램_(1정),atorvastatin
658700520,엘리퀴스정2.5밀리그램(아픽사반)_(2.5mg/1정),apixaban
655403541,일성클래리트로마이신건조시럽250mg/5mL_(3.5g/70mL),clarithromycin
649802760,카르마인씨알정(카르바마제핀)_(0.2g/1정),carbamazepine
622800200,아페락정(아세클로페낙)_(0.1g/1정),aceclofenac
649802851,"케토신주사(케토롤락트로메타민염)(수출명:뉴케토신주사,NEWKETOCININJ)_(30mg/1mL)",ketorolac tromethamine
653805620,에이스낙CR서방정200밀리그램(아세클로페낙)_(0.2g/1정),aceclofenac
665001860,엔클로페낙정(아세클로페낙)_(0.1g/1정),aceclofenac
647204440,아스팜장용정(아스피린)_(0.1g/1정),aspirin
653001330,아나클정(아세클로페낙)(수출명:파나정정)_(0.1g/1정),aceclofenac
649806290,명문아토르바스타틴정10mg(아토르바스타틴칼슘삼수화물)_(10.85mg/1정),atorvastatin
649806800,명문알프라졸람정0.5밀리그램_(0.5mg/1정),alprazolam
641908100,젤로다정150밀리그램(카페시타빈)_(0.15g/1정),capecitabine
649807210,테고캡슐20_(1캡슐),oteracil
649807590,텔미로브정80/5밀리그램_(1정),telmisartan
649807800,에젯토정10/20밀리그램_(1정),ezetimibe
649807810,에젯토정10/10밀리그램_(1정),atorvastatin
649807810,에젯토정10/10밀리그램_(1정),ezetimibe
649807950,당이자누콤비정50/500밀리그램_(1정),metformin
655403292,레이팜370주사액(이오파미돌)_(37.76g/50mL),iopamidol
649807950,당이자누콤비정50/500밀리그램_(1정),sitagliptin
649807960,당이자누콤비정50/850밀리그램_(1정),sitagliptin
649807970,당이자누콤비정50/1000밀리그램_(1정),sitagliptin
649808240,텔미원스플러스정80/5/5밀리그램_(1정),telmisartan
649808350,"로젯정10/2.5밀리그램(에제티미브,로수바스타틴)_(1정)",ezetimibe
649900290,삼스카정15밀리그램(톨밥탄분무건조분말)_(15mg/1정),tolvaptan sd powder
643300600,리포덱스정600밀리그람(리팜피신)/종근당리팜피신정600밀리그람(수출용)_(0.6g/1정),rifampicin
649900460,아이클루시그정45밀리그램(포나티닙염산염)_(48.08mg/1정),ponatinib
625900090,젠보야정_(1정),elvitegravir
650002840,키벡사정_(1정),lamivudine
645307060,"리나로엠서방정5/1000밀리그램(리나글립틴,메트포르민)_(1정)",metformin
648104840,다파메트서방정10/500밀리그램_(1정),dapagliflozin bis
648508300,"리나루틴듀오정2.5/1000밀리그램(리나글립틴,메트포르민)_(1정)",linagliptin
647805640,다포진엠서방정10/500밀리그램_(1정),dapagliflozin anhydrous lactose mixture
643309960,"엠파맥스엠정5/850밀리그램(엠파글리플로진,메트포르민)_(1정)",empagliflozin
664600060,글루파정850mg(메트포르민염산염)_(0.85g/1정),metformin
645211070,"엠파콤비서방정25/1000밀리그램(엠파글리플로진,메트포르민)_(1정)",metformin
641606630,리피메트서방정10/500밀리그램_(1정),metformin
641600360,다이아벡스엑스알서방정500밀리그램(메트포르민염산염)_(0.5g/1정),metformin
640904630,"트리나엠서방정5/1000밀리그램(리나글립틴, 메트포르민)_(1정)",metformin
658204720,다파로진듀오서방정10/1000밀리그램_(1정),dapagliflozin
669806270,테리아엠서방정20/1000밀리그램_(1정),teneligliptin
641906990,"트루리나엠정2.5/1000mg(리나글립틴,메트포르민염산염)_(1정)",metformin
643508570,다파론듀오서방정5/1000밀리그램_(1정),dapagliflozin bis
698004680,자디원듀오정12.5/1000밀리그램_(1정),empagliflozin
648105000,"리타메진서방정2.5/1000밀리그램(리나글립틴(미분화),메트포르민염산염)_(1정)",linagliptin
652301110,아포민정(메트포르민염산염)_(0.5g/1정),metformin
693903850,"네시나메트정12.5/850밀리그램(알로글립틴벤조산염,메트포르민염산염)_(1정)",alogliptin
641608050,"포시로멧서방정10/500밀리그램(다파글리플로진, 메트포르민염산염)_(1정)",dapagliflozin
668902580,제미메트서방정25/500밀리그램_(1정),metformin
643606500,폴민다파서방정10/1000밀리그램_(1정),dapagliflozin
669908460,"엔피앙듀오정12.5/1000밀리그램(엠파글리플로진,메트포르민염산염)_(1정)",empagliflozin
645306860,다파로엠서방정10/1000밀리그램_(1정),dapagliflozin
642906820,다포르메트서방정10/1000밀리그램_(1정),dapagliflozin bis
652105480,테넬리아엠서방정20/1000밀리그램_(1정),metformin
641907000,"트루리나엠정2.5/500mg(리나글립틴,메트포르민염산염)_(1정)",metformin
657308930,리나탑듀오정2.5/1000밀리그램_(1정),metformin
648508020,테리글메트서방정10/500밀리그램_(1정),teneligliptin
644915050,"자디메트정5/850밀리그램(엠파글리플로진, 메트포르민염산염)_(1정)",metformin
643508690,실다파엠서방정5/50/500밀리그램_(1정),dapagliflozin
649808250,"명문리나글립틴듀오서방정2.5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정)",metformin
657309100,"엠파앙듀오정12.5/850밀리그램(엠파글리플로진,메트포르민염산염)_(1정)",empagliflozin
653405110,테네리칸엠서방정10/500밀리그램_(1정),teneligliptin
641604640,다이아벡스엑스알서방정1000밀리그램(메트포르민염산염)_(1g/1정),metformin
654702310,테네로틴엠서방정20/1000밀리그램_(1정),teneligliptin
661905800,"자디플로진엠정12.5/500밀리그램(엠파글리플로진,메트포르민염산염)_(1정)",metformin
622801930,메트폴엠정(메트포르민염산염)_(0.5g/1정),metformin
657808420,"자디스듀오서방정10/1000밀리그램(엠파글리플로진, 메트포르민)_(1정)",metformin
650700900,콤비글라이즈서방정5/500밀리그램_(1정),metformin
671807730,다파시타엠서방정5/50/500밀리그램_(1정),metformin
653501540,자디앙듀오정5/500밀리그램_(1정),empagliflozin
694001260,다이아폴민엑스알서방정750밀리그램(메트포르민염산염)_(0.75g/1정),metformin
642507900,"엠파프로메트서방정25/1000밀리그램(엠파글리플로진,메트포르민)_(1정)",empagliflozin
670609300,"휴시가듀오서방정10/500밀리그램(다파글리플로진, 메트포르민)_(1정)",dapagliflozin
644915070,"자디메트정5/1000밀리그램(엠파글리플로진, 메트포르민염산염)_(1정)",empagliflozin
643309750,"엠시폴민서방정25/100/1000밀리그램(엠파글리플로진,시타글립틴,메트포르민)_(1정)",metformin
694004080,"포시다파엠서방정5/500밀리그램(다파글리플로진프로판디올수화물,메트포르민염산염)_(1정)",dapagliflozin
645907570,"엠플로엠서방정25/1000밀리그램(엠파글리플로진,메트포르민)_(1정)",metformin
698004700,자디원듀오정5/850밀리그램_(1정),empagliflozin
668902990,제미메트서방정50/500밀리그램_(1정),gemigliptin
641906960,"트루리나엠정2.5/850mg(리나글립틴,메트포르민염산염)_(1정)",metformin
646005690,"다파글엠서방정10/500밀리그램(다파글리플로진프로판디올수화물,메트포르민염산염)_(1정)",dapagliflozin
645406380,"리나틴플러스엑스알정2.5/1000밀리그램(리나글립틴,메트포르민염산염)_(1정)",metformin
642105170,로수메트서방정10/750밀리그램_(1정),rosuvastatin
650103272,아이오브릭스주270(이오헥솔)_(75.712g/130mL),iohexol
670609500,"휴시글로엠서방정5/50/1000밀리그램(다파글리플로진, 시타글립틴, 메트포르민)_(1정)",metformin
657807720,테리움엠서방정10/750밀리그램_(1정),teneligliptin
671807880,트라리틴콤비서방정2.5/750밀리그램_(1정),linagliptin
663607360,피오민메트정15/850밀리그램_(1정),metformin
59000150,글루테니어정500mg(메트포르민염산염)_(0.5g/1정),metformin
694000490,베아릴엠정2/500밀리그램_(1정),glimepiride
653701970,랙스엠정2/500밀리그램_(1정),metformin
650201650,알파시돌연질캡슐1마이크로그램(알파칼시돌)_(1㎍/1캡슐),alfacalcidol
650202940,리포액틴정40밀리그램(아토르바스타틴칼슘삼수화물)_(43.4mg/1정),atorvastatin
650203700,글리베타엠정_(1정),glimepiride
650205760,리포젯정10/20밀리그램_(1정),ezetimibe
650205830,에이브스메트정50/500밀리그램_(1정),metformin
650205860,에이테넬엠서방정10/500밀리그램_(1정),metformin
650205860,에이테넬엠서방정10/500밀리그램_(1정),teneligliptin
650205870,에이테넬엠서방정10/750밀리그램_(1정),teneligliptin
650205870,에이테넬엠서방정10/750밀리그램_(1정),metformin
650205880,에이테넬엠서방정20/1000밀리그램_(1정),teneligliptin
650205880,에이테넬엠서방정20/1000밀리그램_(1정),metformin
650205940,에이시타메트엑스알서방정50/500밀리그램_(1정),sitagliptin
650205940,에이시타메트엑스알서방정50/500밀리그램_(1정),metformin
650205950,에이시타메트엑스알서방정100/1000밀리그램_(1정),metformin
650205950,에이시타메트엑스알서방정100/1000밀리그램_(1정),sitagliptin
650205960,에이시타메트엑스알서방정50/1000밀리그램_(1정),metformin
650205960,에이시타메트엑스알서방정50/1000밀리그램_(1정),sitagliptin
650206100,"에이브스메트정50/1000밀리그램(빌다글립틴,메트포르민염산염)_(1정)",vildagliptin
650206100,"에이브스메트정50/1000밀리그램(빌다글립틴,메트포르민염산염)_(1정)",metformin
650301130,조바틴정20밀리그램(심바스타틴)_(20mg/1정),simvastatin
650302680,로수바틴정20밀리그램(로수바스타틴칼슘)_(20.8mg/1정),rosuvastatin
650302800,미아릴엠정1/250밀리그램_(1정),glimepiride
650302800,미아릴엠정1/250밀리그램_(1정),metformin
650302810,미아릴엠정2/500밀리그램_(1정),metformin
650302810,미아릴엠정2/500밀리그램_(1정),glimepiride
650303010,아토란정20밀리그램(아토르바스타틴칼슘수화물)_(21.7mg/1정),atorvastatin
650303020,아토란정10밀리그램(아토르바스타틴칼슘수화물)_(10.85mg/1정),atorvastatin
650303450,바이스타정10/20mg_(1정),simvastatin
650303450,바이스타정10/20mg_(1정),ezetimibe
57600031,클시드건조시럽250mg/5mL(클래리트로마이신)_(3.5g/70mL),clarithromycin
669906850,클래마신정500mg(클래리트로마이신)_(0.5g/1정),clarithromycin
650303460,바이스타정10/10mg_(1정),ezetimibe
650303460,바이스타정10/10mg_(1정),simvastatin
650304230,진토젯정10/40밀리그램_(1정),ezetimibe
650304240,진토젯정10/20밀리그램_(1정),atorvastatin
650304300,테네그린듀오서방정10/750밀리그램_(1정),teneligliptin
650304310,테네그린듀오서방정10/500밀리그램_(1정),metformin
650304310,테네그린듀오서방정10/500밀리그램_(1정),teneligliptin
650304320,테네그린듀오서방정20/1000밀리그램_(1정),teneligliptin
650304340,자누그린듀오정50/500밀리그램_(1정),sitagliptin
650304340,자누그린듀오정50/500밀리그램_(1정),metformin
650304370,자누그린듀오정50/850밀리그램_(1정),sitagliptin
650304370,자누그린듀오정50/850밀리그램_(1정),metformin
650304380,자누그린듀오정50/1000밀리그램_(1정),sitagliptin
650304380,자누그린듀오정50/1000밀리그램_(1정),metformin
650700540,크레스토정5밀리그램(로수바스타틴칼슘)_(5.2mg/1정),rosuvastatin
657307140,크래빅스정500mg(클래리트로마이신)_(0.5g/1정),clarithromycin
650700790,브릴린타정90밀리그램(티카그렐러)_(90mg/1정),ticagrelor
649102310,클래스로신정250mg(클래리트로마이신)_(0.25g/1정),clarithromycin
650701000,브릴린타정60밀리그램(티카그렐러)_(60mg/1정),ticagrelor
643100260,로프신정250mg(시프로플록사신염산염수화물)_(0.291g/1정),ciprofloxacin
651202630,비듀엣정5mg/10mg_(1정),atorvastatin
651203240,로수틴정10밀리그램(로수바스타틴칼슘)_(10.4mg/1정),rosuvastatin
651203620,디어메디엠정2/500밀리그램_(1정),glimepiride
651204390,로스텔정80/5밀리그램_(1정),telmisartan
651204410,로스텔정40/5밀리그램_(1정),telmisartan
644309860,아자프린정12.5밀리그램(아자티오프린)_(12.5mg/1정),azathioprine
651204670,페록스정80밀리그램(페북소스타트)_(80mg/1정),febuxostat
651205690,아토로우플러스정10/10밀리그램_(1정),atorvastatin
651205700,아토로우플러스정10/20밀리그램_(1정),ezetimibe
651205770,암로반플러스정5/80/5밀리그램_(1정),rosuvastatin
651205830,텔리아엠서방정20/1000밀리그램_(1정),metformin
651205840,텔리아엠서방정10/500밀리그램_(1정),teneligliptin
651205850,텔리아엠서방정10/750밀리그램_(1정),metformin
651205850,텔리아엠서방정10/750밀리그램_(1정),teneligliptin
651205960,자누글루엠엑스알서방정50/500밀리그램_(1정),metformin
651205960,자누글루엠엑스알서방정50/500밀리그램_(1정),sitagliptin
651205970,자누글루엠엑스알서방정50/1000밀리그램_(1정),sitagliptin
651205980,자누글루엠엑스알서방정100/1000밀리그램_(1정),sitagliptin
651206020,자누글루엠정50/500밀리그램(시타글립틴염산염수화물/메트포르민염산염)_(1정),metformin
651206020,자누글루엠정50/500밀리그램(시타글립틴염산염수화물/메트포르민염산염)_(1정),sitagliptin
651206030,자누글루엠정50/850밀리그램(시타글립틴염산염수화물/메트포르민염산염)_(1정),sitagliptin
651206030,자누글루엠정50/850밀리그램(시타글립틴염산염수화물/메트포르민염산염)_(1정),metformin
651206040,자누글루엠정50/1000밀리그램(시타글립틴염산염수화물/메트포르민염산염)_(1정),metformin
651206040,자누글루엠정50/1000밀리그램(시타글립틴염산염수화물/메트포르민염산염)_(1정),sitagliptin
651206070,로스텔플러스정80/5/10밀리그램_(1정),telmisartan
651206070,로스텔플러스정80/5/10밀리그램_(1정),amlodipine
651206080,로스텔플러스정40/5/10밀리그램_(1정),telmisartan
651300710,아토잘정10밀리그램(아토르바스타틴칼슘삼수화물)_(10.85mg/1정),atorvastatin
651500480,리피트롤정(아토르바스타틴칼슘수화물)_(10.85mg/1정),atorvastatin
651500560,바스트정20밀리그람(심바스타틴)_(20mg/1정),simvastatin
651503310,그리마린엠정2/500밀리그램_(1정),glimepiride
651503310,그리마린엠정2/500밀리그램_(1정),metformin
645402521,이리테칸주(이리노테칸염산염)_(0.2g/10mL),irinotecan
642200720,부광미졸렌정10밀리그램(미졸라스틴)_(10mg/1정),mizolastine
651600771,피케이멜즈인퓨전주(아만타딘황산염)_(0.2g/500mL),amantadine
651600840,아토산정10밀리그램(아토르바스타틴칼슘삼수화물)_(10.85mg/1정),atorvastatin
651601510,윈글리엠정1/250밀리그램_(1정),metformin
651601510,윈글리엠정1/250밀리그램_(1정),glimepiride
651601520,윈글리엠정2/500밀리그램_(1정),metformin
651601520,윈글리엠정2/500밀리그램_(1정),glimepiride
670600181,노르에피린주사(노르에피네프린타르타르산염수화물)_(8mg/4mL),norepinephrine
651601550,네오날린패취0.5밀리그램(툴로부테롤)_(1.6X1.6㎠/1매),tulobuterol
651601760,크로마이신정500밀리그램(클래리트로마이신)_(0.5g/1정),clarithromycin
651601770,리드코졸캡슐(플루코나졸)_(50mg/1캡슐),fluconazole
642505810,렉사큐어정10밀리그램(에스시탈로프람옥살산염)_(12.77mg/1정),escitalopram
651602761,이치리진시럽(히드록시진염산염)_(0.2g/100mL),hydroxyzine
657200880,페리돌정3밀리그램(할로페리돌)_(3mg/1정),haloperidol
651602920,"한화로칸정 5/8밀리그램(로수바스타틴칼슘, 칸데사르탄실렉세틸)_(1정)",candesartan cilexetil
651602930,"한화로칸정 5/16밀리그램(로수바스타틴칼슘, 칸데사르탄실렉세틸)_(1정)",rosuvastatin
645406340,제프람멜츠구강붕해정5밀리그램(에스시탈로프람옥살산염)_(6.385mg/1정),escitalopram
652606090,렉사젠정20밀리그램(에스시탈로프람옥살산염)_(25.54mg/1정),escitalopram
648903021,화이자펜타미딘이세티온산염주300mg_(0.3g/1병),pentamidine isethionate
59000750,레보프사정100밀리그램(레보플록사신수화물)_(0.10249g/1정),levofloxacin
644101431,리스로마이신건조시럽125mg/5ml(클래리트로마이신제피과립)_(2.5g/100mL),clarithromycin
642004140,엑스프람정5밀리그램(에스시탈로프람옥살산염)_(6.39mg/1정),escitalopram
658601540,이연클래리트로마이신정_(0.25g/1정),clarithromycin
694001360,렉사스타정10밀리그램(에스시탈로프람옥살산염)_(12.77mg/1정),escitalopram
651900980,명인할로페리돌정10밀리그램(수출명:로펠-엠정(할로페리돌))_(10mg/1정),haloperidol
648102570,레시프람정(에스시탈로프람옥살산염)_(12.77mg/1정),escitalopram
645304930,마비드정500밀리그램(클래리트로마이신)_(0.5g/1정),clarithromycin
651200281,레토스건조시럽(클래리트로마이신제피과립)_(2.5g/100mL),clarithromycin
645901261,레펙신주(레보플록사신수화물)_(0.51246g/100mL),levofloxacin
628800040,클래비트정250mg(클래리트로마이신)_(0.25g/1정),clarithromycin
651904180,트리레보정125/31.25/200mg_(1정),levodopa
670300830,아지로신정250밀리그램(아지트로마이신수화물)_(0.26203g/1정),azithromycin
651900990,명인할로페리돌정20밀리그람_(20mg/1정),haloperidol
645404520,트리도파정75/18.75/200밀리그램_(1정),levodopa
642404280,시탈로정5밀리그램(에스시탈로프람옥살산염)_(6.39mg/1정),escitalopram
646000430,레록신정(레보플록사신수화물)_(0.1g/1정),levofloxacin
621800510,클라리신정(클래리스로마이신)_(0.25g/1정),clarithromycin
645401891,크라비트주(레보플록사신)_(0.5g/100mL),levofloxacin
649505100,렉타신정250밀리그램(레보플록사신수화물)_(0.25615g/1정),levofloxacin
651901000,명인할로페리돌정3밀리그램_(3mg/1정),haloperidol
643504840,레복사신정250밀리그램(레보플록사신수화물)_(0.25625g/1정),levofloxacin
657203630,에프람정20밀리그램(에스시탈로프람옥살산염)_(25.54mg/1정),escitalopram
694001740,렉사스타정5밀리그램(에스시탈로프람옥살산염)_(6.39mg/1정),escitalopram
645404490,트리도파정125/31.25/200밀리그램_(1정),entacapone
694003380,크라보신정100밀리그램(레보플록사신수화물)_(0.10249g/1정),levofloxacin
642801900,시타프렉스정10밀리그램(에스시탈로프람옥살산염)_(12.77mg/1정),escitalopram
652000451,코다론주사(아미오다론염산염)_(0.15g/3mL),amiodarone
55102280,클로시드정250밀리그램(클래리트로마이신)_(0.25g/1정),clarithromycin
652606870,스타레보필름코팅정50/12.5/200밀리그램_(1정),carbidopa
641704760,클래팍신정 250mg(클래리트로마이신)_(0.25g/1정),clarithromycin
643904070,산도스에스시탈로프람정5밀리그램_(6.39mg/1정),escitalopram
651901730,자나팜정0.25밀리그람(알프라졸람)_(0.25mg/1정),alprazolam
651901740,자나팜정0.4밀리그람(알프라졸람)_(0.4mg/1정),alprazolam
651901750,자나팜정0.5밀리그람(알프라졸람)_(0.5mg/1정),alprazolam
651901760,자나팜정1밀리그람(알프라졸람)_(1mg/1정),alprazolam
59400031,이펨큐주500밀리그램_(1병),cilastatin
651902390,프로막정500밀리그람(발프로산마그네슘)_(0.5g/1정),valproate
651902500,투믹스정 5mg/10mg_(1정),atorvastatin
651902510,투믹스정 5mg/20mg_(1정),atorvastatin
651904130,올스타틴정20mg(로수바스타틴칼슘)_(20.8mg/1정),rosuvastatin
654001730,트로돈캅셀(트라마돌염산염)[수출명:트로돈포르트캅셀(트라마돌염산염)]_(50mg/1캡슐),tramadol
651904850,라사린정0.5밀리그램(라사길린메실산염)_(0.78mg/1정),rasagiline
651904980,명인리바록사반정15밀리그램_(15mg/1정),rivaroxaban
651905210,명인톨밥탄정30밀리그램_(30mg/1정),tolvaptan
661604600,알피클래리정250mg(클래리트로마이신)_(0.25g/1정),clarithromycin
652100830,아마릴엠정1/250밀리그람(수출명 : 코아마릴1/250밀리그람)_(1정),metformin
652100830,아마릴엠정1/250밀리그람(수출명 : 코아마릴1/250밀리그람)_(1정),glimepiride
652100840,아마릴엠정2/500밀리그람(수출명 : 코아마릴2/500밀리그람)_(1정),metformin
652100840,아마릴엠정2/500밀리그람(수출명 : 코아마릴2/500밀리그람)_(1정),glimepiride
652103560,아마릴엠정1/500밀리그램_(1정),glimepiride
652103560,아마릴엠정1/500밀리그램_(1정),metformin
652103870,아마릴-멕스서방정2/500밀리그램_(1정),glimepiride
652103870,아마릴-멕스서방정2/500밀리그램_(1정),metformin
652105490,메가로젯정10/20밀리그램_(1정),ezetimibe
652301150,파로틴정10mg(아토르바스타틴칼슘)_(10.36mg/1정),atorvastatin
653004591,"로푸신주(시프로플록사신)(수출명:시프로플록스주,파마시프로플록사신주)_(0.2g/100mL/백)",ciprofloxacin
652600040,알보젠돔페리돈정_(10mg/1정),domperidone
648603160,클라로드정500mg(클래리트로마이신)_(0.5g/1정),clarithromycin
647205991,온트론주2밀리그램/밀리리터(바이알)(온단세트론염산염)_(5mg/2mL),ondansetron
651901950,코팩사엑스알서방캡슐75mg(벤라팍신염산염)_(84.84mg/1캡슐),venlafaxine
644002010,후루칸캡슐(플루코나졸)(수출명: HEFLUCONE Cap.)_(50mg/1캡슐),fluconazole
640001622,이노엔레보플록사신주_(0.51246g/100mL/백),levofloxacin
652603030,글루비엠정2/500밀리그램_(1정),glimepiride
652603030,글루비엠정2/500밀리그램_(1정),metformin
680900180,릭시아나정30밀리그램(에독사반토실산염수화물)_(40.41mg/1정),edoxaban
652603240,엘디로정20밀리그램(아토르바스타틴칼슘삼수화물)_(21.7mg/1정),atorvastatin
653103761,젝스트프리필드펜주150마이크로그램(에피네프린타르타르산염)_(0.27285mg/1펜),epinephrine
652606790,쎄로켈서방정300밀리그램(쿠에티아핀푸마르산염)_(0.34538g/1정),quetiapine
652606960,아제티브정10/10밀리그램_(1정),ezetimibe
652606960,아제티브정10/10밀리그램_(1정),atorvastatin
652606970,아제티브정10/20밀리그램_(1정),atorvastatin
652606970,아제티브정10/20밀리그램_(1정),ezetimibe
652606980,아제티브정10/40밀리그램_(1정),atorvastatin
652903400,아토르정20밀리그램(아토르바스타틴칼슘삼수화물)_(21.7mg/1정),atorvastatin
654700590,지로디핀지속정(펠로디핀)_(5mg/1정),felodipine
652904130,듀타딘정 5/10밀리그램_(1정),amlodipine
652904510,듀토르정10/10밀리그램_(1정),atorvastatin
652904670,"자누벡스정50/1000밀리그램(시타글립틴염산염수화물, 메트포르민염산염)_(1정)",metformin
652904670,"자누벡스정50/1000밀리그램(시타글립틴염산염수화물, 메트포르민염산염)_(1정)",sitagliptin
652904680,"자누벡스정50/850밀리그램(시타글립틴염산염수화물, 메트포르민염산염)_(1정)",metformin
